prompt,response
내담자: 고등학교 남학생이다 얼마전에 알게 된 사실인데 겨드랑이에 털이 났다 얘들 이 이걸 보고 놀리면서 넌 이제 키 안자란다 라고 한다 정말 겨드랑이에 털이 나면 성장이 멈추나 난 더 자라고 싶은데,상담사: 겨드랑이에 털이 나는 것은 성호르몬의 분비가 왕성해졌기 때문입니다 이것은 보다 남성다와지는 시기가 왔다는 증거입니다 성호르몬의 분비가 왕성하게 되면 키의 성장 속도가 다소 둔화되기는 하지만 성장이 멈추는 것은 아닙니다 겨드랑 이에 털이 나는 것이 곧 키가 멈춘다는 것을
내담자: 남들보다 코가 너무 크다 사람들이 모두 내코만 보는것 같아서 밖에 나가기 조 차 싫다 이런 생각이 옳지 않다는 것도 알지만 쉽사리 벗어나지지가 않는다 심 리학 책이나 다른 정신치료에 관련된 책도 읽어 보지만 그때 뿐이고 코에 대한 컴플렉스 때문에 너무나 믿은 고통을 겪는다 어떻게 하면 이런 상황에서 벗어날 수 있겠는가 308,상담사: 당신의 코가 남들보다 얼마나 큰지 궁금하군요 실제로 남들보다 클 수도 있 고 원래는 별로 안 그런데 더 크다고 느낄수도 있겠지요 하지만 어찌됴건 이 문 제로 퍽 많이 괴로우 결뺐킷차 것은 짐작이 가고 이해도 됩니다 쉽지는 않겠지 만 코에 대한 관심을 다른 곳으로 돌려보십시요 다른 일에 열중해 보라는 말입니다 그것은 공부가 될 수도 있겠고 어떤 모임에서의 활동이 될 수도 있겠지요 그러면서 코에 대한 컴플렉스는 자연스럽게 줄어들 수 있습니다 이런방법으로 안 될때는 심리상담전문가를 만나서 치료를
내담자: 대학에 다니고 있는 남학생이다 보통 성인 남자들에 비해 나의 체격이 외소하 고 얼굴도 어려보여서 평소에 많은 컴플렉스를 가지고 있다 가끔 주위사람들 특 히 내가 좋아하는 여자 친구가 나의 외모에 대해 이러쿵저러쿵 얘기를 할 때면 나의 모습이 더욱 초라해 보여서 내가 싫어지고 화까지 난다 외모 때문에 사람들 의 웃음거리가 되고 무시당한다고 생각하면 정말 살고 싶지 않다 좀 더 남성다운 근육질과 잘생긴 외모로 사람들에게 호감을 사고 싶다,상담사: 사람들은 흔히 자기가 갖지 못한 것 때문에 오랜 시간을 괴로워합니다 만약 그 것이 물건이나 어떤 기술 같은 것이라면 또 가질 수도 있겠지만 지금 당신처럼 외모에 대한 열등감이라면 문제는 다릅니다 체격이 왜소하고 어려보이는 얼굴이 라고 하셨는데 당신의 내면은 어떻습니까 내면은 누구보다도 어른스럽다고 자신 할 수 있습니까 대학생이라고 하셨는데 지금부터가 바로 자신의 내면을 어른스럽게 성숙시킬 때 입니다 그러기 위해서는 책도 많이 읽고 다른 사람들과의 관계도 다양하게 가지 고 이 문제 말고도 다른 다양한 문제로 고민도 해보아야 할 것입니다 아마 그렇 게 하면서 진짜 남 이 되는 것이 어른스러운 외모를 만드는 것보다 더 어려 운 일일 겁니다 그리고 조금씩 남자다워질때 어느새 지금의 고민들은 하찮아 보 309 이겠지요 진짜 어른 이 되십시요 310 그
내담자: 저는 중학생입니다 얼마전 학교에서 지능검사 받은 결과를 우연히 알게 되었는 데 가 두자리 숫자인 것을 보고 충격을 받았습니다 그래서 지금은 공부도 머 리에 들어오지 않고 창피해서 죽고 싶은 마음입니다 선생님 이런 검사를 어느 정도 믿어야 하는 건지 알고 싶구요 다시 한 번 받아보려면 어떻게 해야 하나요,상담사: 지능검사 결과에 큰 충격을 받고 창피한 마음에 무척 속상했겠군요 먼저 지능 은 일생동안 고정된 것이 아니며 지능지수에서 어느 정도의 오차는 감안할 필요 가 있음을 알려주고 싶습니다 물론 문제를 해결 하는데 필요한 자원을 많이 가지 고 있다는 것은 다행스러운 일이겠지만 지능지수가 높은 사람이라고 해서 항상 공부를 잘하고 성공적인 인생을 사는 것도 아니랍니다 또 점수는 검사를 받는 장 소와 시간 수검태도 당시 개인의 건강상태 등에 따라 영향받기도 합니다 그래도 도저히 용납할 수 없다면 일정시간이 흐른 뒤 다시 한번 검사를 받아보는 것도 좋겠지요 근래 청소년들을 위한 심리검사 프로그램이 많은 관심을 끌고 있습니 다 만 9 24 세 청소년들을 대상으로 지능 적성 인성 흥미 자아개념 직업흥미 학습습관검사 등을 연중 실시하고 있습니다 일 공휴일을 제외하고 오전 9 시 오 후 6 시까지 검사를 받을 수 있는데 지능 및 적성 검사는 약 50 분 그 외는 한 검 사당 30 40 분이 소요되니 이를 감안해서 수업이 일찍 끝나는 날을 택해 방문하 면 됩니다 시간예약을 하고 오면 더욱  입니다 검 사를 받은 다음 주에 적절한 시간을 예약하여 결과를 개별적으로 해석받게 되고 이를통해 적응문제 및 진로선택 자기이해 등에 많은 도움을 받을 수 있으리라 여 겨집니다 비용은 모두 무료입니다 311
내담자: 새학기에는 새로운 마음가짐으로 목표 계획한 것을 하나하나 실천해 가는 생활 을 하고 싶어요 이런 저의 결심이 흐트러지지 않도록 구체적인 방법을 알려주세 요,상담사: 아주 작은 것부터 실천하는 모습 속에서 자신의 새로운 모습을 만들어 보고자 한다면 이런 마음으로 시작해 보세요 첫째 자신을 사랑하는 마음을 갖는 것부터 시작해 봅시다 그래야 의욕도 생기 도 생활이 재미있으면서 실천도 잘됩니다 둘째 작은 변화라도 자신을 항상 칭찬 해 주는 습관을 가집시다 셋째 욕심을 버리고 자신에게 맞는 실천계획을 찾아 변화를 시도해 봅시다 또 계획을 세우는 단계에서는 생활습관 중 바꾸고 싶은 것 에 대한 목록을 세세히 적어봅시다 그리고 각 목록마다 꼭 실천할 수 있는 대안 을 작은 목록으로 작성하세요 그 대안목록중 제일 쉽게 생활 속에서 실천할 수 있는 것부터 순위를 정하십시오 다음은 정해진 항목 에 대해 실행목표를 연습장 이나 수첩 등에 기록하여 실천사항을 점검합니다 이 때 자신과의 약속을 잘 지켰 을 때는 스스로를 칭찬해 줍시다 새로운 마음가짐과 변화를 시도하는데 있어서 꼭 같이 병행해야 하는 것 이 1 일 계획표입니다 하루하루의 일과시간을 하루 전 이나 아침에 일어나서 계획을 세워 진행하는 것이 필요합니다 1 일 계획표를 세우 는 구체적인 방법은 먼저 놀이계획 공부계획 일상계획으로 나누어 세웁니다 그 중 공부계획은 구체적인 시간과 학습분량을 정하고 예를들어 놀이계획 중에서 텔 레비전을 볼 경우는 보고자 하는 시간과 프로그램 이름까지 정해 놓습니다 그리고 그대로 실천했는지 안했는지를 기록합니다 1 주일 단위로 실천이 잘 되었 는지 분석해보고 잘 안된 부분은 어떤 이유인지 그리고 대안으로 어떻게 계획을 바꾸면 좋을지를 생각해 봅니다 또 공부계획을 실천할 때는 집중력 점수를 기록 해보는 것도 좋습니다 인간에게는 누구나 인정받고 싶어하는 욕구가 있기 마련입 니다 자신 속에 꿈틀거리는 이 마음을 최대한 존중해주어야 합니다 여러분들이 자신의 마음 다지기와 계획성 있는 생활을 잘 가꿔 나간다면 96 년은 많은 변화가 일어나는 뜻깊은 한 해가 될 것입니다 이선아 흥사단 청소년연구원 312
내담자: 저는 막 사회에 입문한 여학생입니다 아니 이젠 직장인이라 해야 맞겠네요 제 딴엔 열심히 여러 일들을 추진하지만 매번 일이 잘 안됩니다 친구들은 대학생활 이야기로 꽃을 피울 때 전 한마디 말도 못 하고 듣고만 있어야 하니 내 자신이 다른 아이들과 비교해 제일 못나게만 느껴집니다 그들 앞에서 그런 티를 내지 않 으려 노력한 탓에 아이들은 제가 순탄히 잘 지내는 줄만 압니다 자신을 감추고 과장해서 말하는 제자 신이 너무 초라해 보입니다 어쩌면 좋을까요,상담사: 현재의 자기모습에 자신이 없어 매사가 실망스러운가 보군요 대학으로 진학을 하지 않고 고등학교 졸업후 바로 직장생활을 시작한 것으로 짐작이 되는데 처음 시작하는 직장생활 사회생활이 학창시절처럼 아름답고 즐겁고 아기자기 하지는 못하겠지요 자기가 한 일에는 늘 책임 이 따라 다니기에 부담스럽고 매사 자신 의 판단만이 아닌 주변 사람들의 눈길도 의식해야 하니까 구속감도 느끼겠지요 친구들은 대학을 진학해서 캠퍼스 이야기를 화제로 삼을라치면 나혼자 동떨어진 세계에서 헤매고 있는 것 같아 한없는 좌절감을 느낄지도 모르겠군요 대학 진학 을 하지 않은 것이 아니 못한 것이 자신의 의사가 아닌 주위 여건이나 다른 사람 을 생각하는 마음에서 였다면 말입니다 또한 이런 자신의 처지나 좌절하고 있는 모습을 남에게 보이지 않기 위 해 감추려 애쓰면 애쓸수록 자신의 처지는 더욱 힘들어지겠지요 그것은 또한 현재의 자기모습이나 입장을 똑바로 보지 않고 외면 하려 드는 나약한 자세라고 봅니다 이런 모습을 자기가 바라던 것은 아니겠 지 요 지금 비록 자기가 원하는 것 하고 싶은 것을 보류하고 있고 친구와 동떨어져 있고 출발선에서 지연되고 있다해도 딴 사람과의 비교보다는 정말 내 자신이 바 라는 것을 향해 나아가기 위한 준비로서 지금의 내모습을 다시 한 번 돌아보았으 면 합니다 지금의 나는 진정 내가 되고 싶은 나를 위해 사는 것이 아니라 친구의 눈에 어 떻게 비칠 지 초라한 모습을 보이고 싶지 않은데 온통 신경이 가 있어서 친구들 이 자기의 모습을 알아주지 않는데 심한 단절감을 느끼게 될 것입니다 그 누구를 313 위해서가 아니라 나 자신을 위해 아파함은 자기의 성숙을 가져온다고 믿습니다 인생은 마라톤과 같은 장거리 경주입니다 지금 조금 앞서 있다고 해서 끝까지 그 러리라는 보장은 없는 것을 아시고 성실히 앞으로의 삶 을 준비해나가시기
내담자: 저는 고등학교 1 학년 학생입니다 새학기 초에는 공부도 열심히 하고 여러 가지 취미활동을 다양하게 하고자 많은 계획을 세웠습니다 그러나 작심삼일이라고 제 가 세운 계획을 하나 둘 실천하지 못하다가 요사이는 될 대로되라는 식으로 아무 렇게나 지내고 있어 하루하루가 무의미하게 흘러가는 것 같습니다 곧 방학인데 어떻게 하면 좋을까요,상담사: 자신에게 주어진 삶을 재밌고 유익하게 보내려면 하루 24 시간을 잘 활용해야 할 것이며 효율적인 시간관리 전략을 자신의 삶에 적용해 볼 수 있습니다 먼저 시간의 비효율적인 사용의 원인을 파악합니다 자신의 하루 혹은 일주일 전체의 시간활용을 분석한 다음 비효율적으로 시간을 쓰는 영역이나 활동을 확인합니다 그리고 여기서 자신이 통제할 수 있는 부분이 무엇인가 알아내는 것입니다 예 친구들로부터의 잦은 전화 둘째 목표와 우선 순위를 정합니다 무엇을 할 것인 가 확실한 목표가 세워지고 하루생활 중 이 목표를 달성하는데 시간을 극대화하 도록 합니다 셋째 현실적인 계획을 세웁니다 계획을 지키지 못하는 것은 이미 실패할 계획을 작성하였기 때문입니다 계획의 달성을 위해서는 구체적인 실행과 정과 예상하지 못한 난관을 극복할 수 있는 융통성이 있어야 합니다 넷째 일상 생활을 효율적으로 조직해야 합니다 매일 할 일을 정하고 이후에 해야 할 일을 생각하여 준비하는 시간을 할당해야 합니다 다섯째 당장 실행해야 합니다 미루 면 모든 일은 귀찮고 어려워집니다 조금씩 일련의 작은 실행을 할 수 있도록 하 고 하루 중 자신의 최적시간을 파악 그 시간대로 중요하고 당장 해야 할 일을 편성하면 도움이 됩니다 시간을 효율적으로 쓰기 위해 앞에서 이야기한 점을 자 314 신의 시간관리에 반영하여야 합니다 이 과정에서 일과 일 사이의 자투리 시간을 줄이며 특히 자신이 꼭 해야 할 일이 있을 때 반복적인 중단 사태를 피하도록 해 야 합니다 자신의 목표를 성취하기 위하여 주위환경과 자신을 잘 다스리는 것이 바로 효율적 시간관리와 알찬 인생설계의 토대입니 다 김동일 청소년대화의 광
내담자: 안녕하세요 저는 고등학교 1 학년 여학생입니다 학교 입학할 당시 모범생이란 말을 들었는데 지금은 성적과 학교 생활에 자신을 잃어가고 있어요 부모님의 지 니친 기대도 힘들구요 답답한 마음에 친구들과 술 담배를 시작했는데 지금은 끊 기가 힘들어요 이러는 제가 싫어서 가출을 했습니다 새로운 선택을 하고 싶었거 든요 하지만 지금 은 다시 예전처럼 생활하고 모범생이라는 말도 듣고 싶어요 지금의 친구들은 저를 계속 끌어당기는데 저는 어떡하면 좋을지 모르겠어요,상담사: 편지를 한줄 한줄 읽어내려갈 때마다 답답하고 어려웠던 마음이 느껴져 안타 깝습니다 사람들은 자신에게 고통 혹은 위기가 다가왔을 때 정면으로 극복해 나 가기보다는 다른 방향으로 선택을 하는 경우가 있습니 다 힘들고 답답한 생각을 잊기 위해 담배 술에 손을 대고 가출을 하는 선택은 또 다른 수렁으로 빠져들게 만듭니다 자신을 사랑하지 못 하는 사람은 타인도 사랑할 수 없다는 말을 들어봤 겠죠 이것은 자신에 대한 믿음이 얼마나 중요한가를 깨닫게 해주는 말입니다 부 모님은 가끔씩 우리가 감당해내지 못할 만큼 큰 기대를 하실 때가 있죠 또한 우 리도 그 기대의 진심을 알지 못하고 섭섭한 마음만 앞서기도 합니다 학생이 선택 한 가출은 어쩌면 용기있는 행동이었는지도 모르죠 무언가 변화를 찾기 위한 몸 부림이었으니까요 하지만 그 용기는 자신을 미움 절망 속으로 빠뜨리고 부모님 에게는 실망을 주었습니다 이제 그 용기를 자신을 바르게 세우는데 쓰세요 우선 고민을 솔직하게 부모님께 말씀드리세요 한 번에 모든 걸 다 말할 수는 없겠지만 여유를 갖고 진심으로 부모님께 다가선다면 부모님 또한 진정으로 같이 해결하려 315 고 노력하실 겁니다 학생이 다시 학교 생활로 돌아가면 또 힘들게 하는 일들이 찾아올 겁니다 그렇지만 이제는 웃으면서 넘길 수 있는 마음을 갖고 이겨내길 바 래요 그 기간 동안 많은 것을 깨달았을 테니까요 이젠 그 눈물을 미소로 바꿀 수 있길 바랍니다 마음의 편지 동대문우체국 사서함 28 호
내담자: 저는 고 2 여학생입니다 학교에서는 선도부원이며 선생님들께서는 저를 모범학 생으로 보고 계십니다 그런데 저는 부모님과 대화가 통하지 않고 집에 있으면 답 답하여 가출을 몇 번 했었고 우연한 기회에 친구를 따라 음성써클에 들게 되었습 니다 그런데 이제는 학교에서와 밖에서의 이중적인 생활이 싫어 써클을 탈퇴하려 고 하는데 선배들이 탈퇴하면 다칠 줄 알라고 위협합니다 어떻게 해야 할지 막막 합니다,상담사: 일단 어려운 상황에서 새로운 출발을 다짐하고 상담실의 문을 두드린 학생의 용기에 정말 기분이 좋아집니다 학생이 지금의 상황에서 자신의 착하고 성실한 모습과 음성써클에서 하는 잘못된 행동에 대한 갈등을 느끼고 나름대로 해결하려 고 한다는 것은 자신에 대하여 많은 고민을 하고 있다는 것이겠지요 그러나 지 금은 매우 어려운 상황이라는 생각이 드네요 우선 가장 큰 도움이 될 수 있는 부 모님과 대화가 통 하지 않고 단절되어 있다는 것과 만약 써클탈퇴 사실을 외부에 알리거나 한다면 보복을 당할 수 있다는 어려움이라고 생각합니다 더군다나 지금 고등학생이라는 연령대로 미루어 본다면 써클 선배들의 위협 수준은 가히 정도를 지나쳐 상당히 위험한 범죄수준까지도 이를 수 있는 가능성을 많이 가지고 있다 고 생각합니다 정말 누구에게 말하기도 어렵고 그렇다고 그대로 있을 수도 없는 상황입니다 그렇지만 우리 같이 차근차근 해결방법을 찾아보도록 하죠 첫째 부 모님과 선생님과의 관계입니다 학교폭력의 상담 중에서 해결이 잘된 학생의 경우 폭력써클을 포함해서 대부분은 학생들과 부모님 및 선생님과의 단절된 관계를 316 회복시키고 부모님과 선생님이 적극적으로 나서게 했을 때였습니다 그렇게 못하 는 이유는 대부분의 학생들이 부모님이나 선생님에 대한 신뢰가 거의 없기 때문 이었지요 그러나 결국 학생에게 가장 큰 힘이 되어 줄 수 있는 분들은 부모님과 선생님입니다 만약 부모님과 선생님께 이야기하기가 어렵다면 다시 한번 상담실 로 문의해 주세요 학생이 원한다면 우리 상담실에서 학생의 부모님과 선생님에게 이야기 해볼 수 있습니다 둘째는 써클과의 관계입니다 정말 써클로부터 학생을 지키는 것은 학생과 부모님의 힘만으로는 한계를 느낄 수 있어요 다른 서클 선배들로부터 보호되어야 할 대비가 필요하지요 이것은 가장 어려운 문제입니다 특히 서클에 대한 정보가 지금으로선 너무 없기 때문에 강제적인 방 법이 옳은지 아니면 유화적인 방법이 옳은지 선택하기가 어렵군요 어쨌든 어떠한 서클인지는 정확히 모르지만 대체로 학생으로 해서는 안될 일들을 많이 해왔을 것이라고 생각됩니다 학생이 음성써클에 있을 때 잘못했던 것이 있다면 이에 대 한 책임까지도 감당해야 할 결단이 필요한 것입니다 정말 선배들이 심각한 보복 행위를 한다면 그에 대한 응당한 법적 처분도 또한 필요하다고 생각합니다 아무 튼 경찰과 학교 등과의 보다 유연한 협조체계와 원만한 해결을 위해 우리 상담실 로 다시 연락하는 것이 좋을 것 같네요 우리 재단은 학교 교육청 검 경찰 그리 고 사설경호협회 등과 긴밀한 관계 망을 형성하고 있기 때문에 도움이 될 수 있 을 것입니다 마지막으로 서클을 탈퇴하겠다는 중요한 결심을 한 학생에게 용기와 희망을 잃지 말고 주위분들의 도움을 구하라고 말하고 싶습니다 우수명 간사
내담자: 저는 자신도 모르게 오락이 습관이 되어 버린 남학생입니다 공부도 잘 안되고 부모님들도 걱정이 많으세요 나름대로 취미생활을 개선해 보려고 독서도 하고 음 악감상도 해보지만 곧 오락을 하게 됩니다 또 친구들과는 오락디스켓을 돌려 보 는데 야한 것들도 많아 더 큰 문제입니다 어찌해야 좋을지 모르겠어요 정말로 전 더 이상 오락을 하고 싶지 않아요 하지만 저도 어쩔 수 없이 또 오락에 빠져 드는데 오락을 안할 수 있는 좋은 방법이 없을까요 317,상담사: 오락이란 그 자체가 나쁘다기보단 자기 의지로써도 어찌할 수 없게 되었을 때 그 문제가 심각해지는 게 아닌가 합니다 나름대로 다른 취미생활을 가져보기 위 해 책도 많이 읽고 운동도 배우려고 노력은 해보았지만 오락에 대한 습관을 버릴 수 없다 하니 저도 무척이나 안타깝군요 게다가 오락 디스켓의 내용에 있어서 성 이 그 도구로 쓰여 여자들 이 스트립을 하는 장면들이 나오니 오락 자체의 재미 와 더불어 얼마나 더 짜릿하겠어요 또한 친구들 관계마저 오락디스켓을 돌려보는 등 오락에 근거를 둔다 하니 더욱 더 오락에서 손을 떼기가 쉽지 않겠군요 이처 럼 습관성이 되는 것들은 무엇보다 결심이 큰 힘을 발휘한답니다 그러므로 일단 자신 스스로에게 진짜로 오락을 그만두고 싶은지 물어보세요 그리고 진실로 그만 두고자 결단을 내렸다면 다음 사항들을 참조하기 바랍니다 첫째 결심한 바를 써 서 벽에도 하나 붙이고 가족들과 친구들에게 선언 합니다 나는 절대로 오락을 하지 않겠다 라는 문구라면 어떨까요 둘째 가지고 있는 것중 오락에 관련된 모든 것들을 없앱니다 이런 행동을 통해 더욱 마음이 굳어지기 때문이지요 셋째 만약 오락이 너무너무 하고 싶어질 때를 대비해서 계약서를 씁니다 내가 오락을 한 번 할 때마다 내가 제일 좋아하는 것중 한가지를 동생 또는 형 에게 준다 미 리 좋아하는 것들의 목록표를 작성해서 동생에게도 한 장 주고 자신도 하나 가지 고 있다가 꼭 그대로 실천합니다 특히 세 번째 약속을 잘 이행한다면 아마 좋은 성과가 있을 줄 압니다 시작이 반이다 라는 말이 있듯이 오락을 그만두겠다 는 굳은 결단에서 좋은 결실이
내담자: 저는 중 2 여학생을 둔 엄마입니다 우리 딸 역시 요즘 연예인에 열광하는 애들 중 둘째 가라면 서러워 할 정도이지요 서태지가 뭐 자기 신랑이라나 청소년기 에 흔히 겪는 일이라고는 생각되지만 한편으론 걱정스러운 마음이 됩니다 무턱대 고 신세대니까 하며 이해하고 인정해 줘야한다고는 생각하지 않으니까요 왜냐하 면 때때로 우리 딸의 모든 사고의 가치가 대중스타에 맞춰 정립되는 게 아닌가 하는 생각에 정말 섬뜩해 지곤 한답니다 남편과도 의논해 보았지만 뾰족한 해결 318 책을 찾을 수 없었어요 더욱 안타까운 것은 어떻게 그 애에게 얘기를 해서 그런 문화적 편식에서 건져낼 것인가 하는 방법을 내가 잘 알지 못한다는 것입니다 우 리 딸도 우리들의 소녀 시절처럼 김소월님의 시집을 옆에 끼고 하늘을 보며 눈물 짓는 아름다운 추억을 갖게 하고 싶습니다,상담사: 중학교 2 학년 따님을 둔 어머니의 잔잔한 편지글을 읽으면서 이것이 바로 대 부분의 청소년기 자녀를 둔 부모님의 공통된 관심거리가 아니겠나 생각해 보았습 니다 청소년기에 접어들면 자녀들은 성격의 차이로 인 해 표현방식은 다르지만 아동기와는 구별된 독특한 모습을 보여줍니다 그들의 주요 발달과업이라 할 수 있는 신체적인 발달 지적인 발달 사회적인 발달 정서적인 발달 등으로 청소년 자신들도 갑작스런 변화에 어떻게 대처해야 좋을 지를 몰라 상당히 당황하고 불 안해 하지만 그들을 가까이에서 지켜보아야만 하는 부모님께는 약간의 불안감에 서 부터 매우 심한 당혹감과 충격까지 느끼게 할 것입니다 그 가운데서도 대표적 인 사례중의 하나가 어머니가 제시한 대중적인 스타에 대한 동일시 입니다 어머 니는 따님이 가수 서태지에게 너무 많이 편향되어 있고 이것으로 인해 학업 및 학교생활이 방해되는 것은 아닌지 특히나 친구들간에 좋아하는 연예인들을 남편 이나 신랑 으로 부르고 있는 점에 대해 무척 염려하시는 것 같습니다 어머니의 성격이 잔잔하고 서정적이신데 반해 따님은 표현력도 자기주장도 강한 개성이 넘 치는 딸이기 때문에 더더욱 당혹해 하시는 것 같습니다 그러한 딸을 보면서 이해 하려고 나름대로 노력도 해보았지만 결과가 시원치 않고 그렇다고 자녀에게 무조 건 수긍하는 것은 끌려 다니는 것만 같아 교육적이지 않아 보이고 남편과 함께 의견을 나누어도 뾰족한 해결책을 발견할 수 없어 무척이나 답답하고 자신감도 잃어버리는 것 같습니다 어머니 따님은 다른 집의 아이와 하나도 다를 바 없는 정상적인 건강한 청소년으로 생각됩니다 어릴 때 무섭게만 느껴지던 선생님을 중 고등학교 시절 재미난 별명으로 부르는 것처럼 남편 이나 신랑 도 자기가 좋아하는 연예인에 대한 애칭이라 할 수 있습니다 청소년기의 자녀들은 자기가 좋아하는 연예인이나 친구들을 겉모습만 보고 반대한다고 느끼면 그것이 바로 자 신에 대한 반대라고 쉽게 생각합니다 그렇기 때문에 자신의 자존심을 지키기 위 해서 반대의견을 강하게 뿌리치려고 전력합니다 따님이 좋아하는 서태지를 어머 319 니가 좋아하는 김소월과 동일선상에 놓고 생각하십시오 공부에 방해가 된다고 서 태지와 그에 대한 딸의 감정을 공격하시면 부모와 자녀간의 신뢰감 상실과 함께 더욱더 집착하는 현상이 나타나게 됩니다 따님의 감정을 순수하게 느끼고 인정해 주는 공감과 함께 그러한 모습에 대한 어머니의 느낌을 표현하시길 바랍니다 야 서태지가 어떤 면에서 좋게 느껴지니 랩송을 들으면 네 마음이 어떻니 아 그래서 가 서태지를 좋아하는구나 엄마 가 학창시절에 김소월 시인의 시를 음미하며 눈물을 글썽였던 것과 비슷한가 보구나 그런줄도 모르고 엄마는 무턱대고 좋아하는가 싶고 너무 생각해서 공부하고 담쌓는 것은 아닌지 걱정했단 다 오늘 저녁 남편과 함께 서태지의 신곡 테이프를 예쁘게 포장해서 딸에게 선 물해보시는 것은 어떨까요 청소년기의 자녀는 부모로부터 공감과 인정을 통해
내담자: 컴퓨터통신을 시작한지 2 년째 되는 고 2 학생입니다 늦은 밤이나 새벽에 잠이 오지 않을 때 하게된 채팅이 이제는 제가 생각하기에도 거의 중독에 가까울 정도 입니다 채팅 중독에서 벗어나는 방법이 없을까요,상담사: 채팅을 밤새 하느라 그 다음날 학교에 등교하는데 지장이 있다던지 수 없는 밤 을 새벽 5 시까지 키보드 앞에 앉아 있었다면 내가 채탄 중독 또는 통신 중독이 아닌지 심각하게 스스로에게 물어봐야 합니다 벌써 채팅중독에서 벗어나기 위한 모임이 알콜중독자의 단주동맹처럼 결성되어 있습니다 심지어 유즈넷의 뉴스 그 룹에는 라는 그룹이 있어 어떻게 하면 인터넷 릴레이 채 팅 때문에 건강이 더 나빠지기 전에 벗어 날 수 있는지 도와 주는 그룹이 생길 정도입니다 컴퓨터 통신은 쉽게 중독될 수 있으며 많은 사람에게는 큰 해가 되지 않지만 자신을 스스로 조절하기를 포기한 사람에게는 해가 될 수 도 있습니다 통 신 중독에서 벗어나려면 커다란 노력과 용기가 필요하지만 성공함으로써 귀중한 인간 관계를 회복할 수 있습니다 일단 컴퓨터 모니터 앞에 앉는 대신 인쇄된 글 320 책 을 읽도록 해보세요 이것은 통신중독에서 벗어나기 위한 첫 걸음입니다
